ا@@	54513
ر@@	34955
ی@@	32272
و@@	31822
د@@	31523
ب@@	27358
م@@	25890
ن@@	24961
ه	24374
د	22051
‏	20229
ی	18677
ه@@	18271
ک@@	17933
ت@@	17856
ا	17085
س@@	16965
ر	14312
ش@@	13707
ت	12201
‌@@	12043
خ@@	10992
ل@@	9092
و	9078
.‏	8637
ن	8509
می@@	8481
ع@@	8471
گ@@	8014
ان	8009
م	7749
ان@@	7408
ای@@	7161
ف@@	6750
ق@@	6696
ز	6682
ز@@	6578
ح@@	6417
َ@@	5798
آ@@	5311
ج@@	4753
ل	4671
چ@@	4455
،@@	4387
:@@	4070
پ@@	4061
۱@@	3618
ّ@@	3377
ط@@	3130
ص@@	3129
ُ@@	3086
ب	2763
س	2645
ش	2573
؟@@	2342
ٔ	2118
)@@	1967
۲@@	1688
(@@	1645
ک	1226
ض@@	1177
ِ@@	1149
ذ@@	1135
ظ@@	1119
غ@@	1077
ث@@	1062
۱	982
۲	929
ع	926
۴	882
ح	851
۳	834
ق	825
ف	811
۵	795
۳@@	786
؛@@	784
—@@	755
۶	721
-@@	708
ئ@@	686
ً	684
ْ@@	660
۰	612
‹	590
۷	575
۸	558
۹	550
›	546
۴@@	469
ص	441
ؤ@@	415
أ@@	412
ج	361
ط	350
گ	348
۰@@	301
۹@@	284
۵@@	280
ٰ	265
•	258
چ	248
۶@@	217
۷@@	210
]@@	207
!@@	203
۸@@	191
ث	186
خ	172
ظ	164
ِ	161
ض	134
ژ@@	102
غ	90
»@@	86
ٰ@@	85
ّ	60
›@@	44
٬@@	36
ذ	27
أ	25
‍	24
پ	23
o@@	19
e@@	19
r@@	18
a@@	18
i@@	14
t@@	13
s@@	12
n@@	12
–@@	10
ء@@	9
g@@	8
u@@	7
p@@	7
n	7
h@@	7
c@@	7
b@@	7
‏@@	6
ْ	6
t	5
s	5
m@@	5
l@@	5
f@@	5
ء	4
.@@	4
ھ	3
©	3
y	3
v@@	3
l	3
e	3
d	3
p	2
o	2
m	2
0@@	2
/@@	2
↓	1
↑	1
‍@@	1
ژ	1
ة@@	1
«@@	1
y@@	1
w@@	1
u	1
r	1
k	1
i	1
f	1
d@@	1
[@@	1
3	1
2@@	1
