u@@	1446
a@@	1320
i@@	1240
ar@@	1162
aa@@	1100
is@@	1019
er@@	1017
t@@	1012
a	974
n@@	967
il@@	953
q@@	945
s@@	905
ut	895
or@@	815
p@@	732
m@@	696
l@@	679
su@@	672
si@@	671
ti@@	611
i	576
ma@@	535
g@@	526
oq	520
it	516
as@@	516
k@@	511
tu@@	505
nng@@	500
lu	488
an@@	487
ul@@	477
v@@	472
us@@	464
p	462
kk@@	460
in@@	452
mi@@	451
sa@@	444
saa@@	421
oq@@	414
un@@	399
taa@@	380
inn@@	376
mik	370
e@@	359
aat	350
ki@@	344
ta@@	342
aar@@	338
lu@@	333
pp@@	330
tig@@	328
illu	325
it@@	319
at@@	314
nn@@	313
im@@	311
al@@	311
aa	306
ig@@	298
ner@@	293
mi	293
na@@	288
k	286
eq@@	286
arp@@	282
si	277
eqq@@	273
lugu	272
aal@@	271
q	268
oqar@@	265
all@@	264
o@@	256
ut@@	253
ill@@	251
aas@@	251
ilu	245
j@@	244
art@@	242
ai	234
um@@	229
ni@@	229
oqarfig@@	225
taava	220
ku@@	218
issa@@	213
isi@@	211
t	204
r@@	204
f@@	203
ann@@	195
tam@@	192
luni	190
erp@@	190
ang@@	190
inu@@	189
uu@@	188
alu@@	187
illu@@	186
mut	175
ff@@	171
ing@@	168
aq	167
nngil@@	163
u	161
ami@@	160
sima@@	159
nni@@	159
ullu	158
tit	157
lugit	154
ani	148
aat@@	148
iar@@	144
ag@@	143
uk	141
uma@@	140
li	140
aqq@@	140
ani@@	140
tik	135
pput	133
jiisusi	133
sinn@@	132
lun@@	132
lug@@	131
poq	129
ajoqersu@@	129
pis@@	128
at	128
sis@@	127
ng@@	127
guu@@	127
aner@@	125
pi@@	124
eqar@@	121
akk@@	121
tama@@	120
taakk@@	120
fig@@	119
am@@	117
upp@@	116
tas@@	116
tus@@	114
nna	114
aq@@	114
pil@@	110
li@@	110
unn@@	109
ersu@@	109
eer@@	109
per@@	108
jiisusi@@	108
ajor@@	108
naalag@@	107
sar@@	105
ataa@@	103
taam@@	102
nniit	102
soq	101
arlu@@	101
nik	99
ili@@	99
ak@@	98
sig@@	96
b@@	96
voq	95
aj@@	95
nu@@	94
itsu@@	94
d@@	81
jiisus@@	74
naal@@	73
-@@	67
h@@	58
iis@@	50
usi@@	43
æ@@	38
y@@	33
0@@	24
z@@	22
ajoq@@	20
taav@@	19
1@@	6
.@@	4
e	3
6@@	3
5@@	3
í	2
á	2
9@@	2
3@@	2
x@@	1
o	1
m	1
c@@	1
8@@	1
4@@	1
2@@	1
